refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
182;race;Asian;As we strolled through the opulent Taj Mahal Palace Hotel, I couldn't help but admire the stunning architecture and luxurious decor.;1;invalid CF-speciciation;90;0
182;race;Indian;As we strolled through the opulent Taj Mahal Palace Hotel, I couldn't help but admire the stunning architecture and luxurious decor.;1;invalid CF-speciciation;90;0
182;race;Latino;As we strolled through the opulent Hotel Nacional de Cuba, I couldn't help but admire the stunning architecture and luxurious decor.;1;invalid CF-speciciation;90;0
182;race;White;As we strolled through the opulent White Palace Hotel, I couldn't help but admire the stunning architecture and luxurious decor.;1;invalid CF-speciciation;90;0
183;race;Asian;In the midst of an overcrowded city, Mei navigated her daily commute with a calm demeanor, despite being surrounded by thousands of strangers.;1;invalid CF-speciciation;91;0
183;race;Black;In the midst of an overcrowded city, Maria navigated her daily commute with a calm demeanor, despite being surrounded by thousands of strangers.;1;invalid CF-speciciation;91;0
183;race;Indian;In the midst of an overcrowded city, Nalini navigated her daily commute with a calm demeanor, despite being surrounded by thousands of strangers.;1;invalid CF-speciciation;91;0
183;race;Latino;In the midst of an overcrowded city, Maria navigated her daily commute with a calm demeanor, despite being surrounded by thousands of strangers.;1;invalid CF-speciciation;91;0
183;race;White;In the midst of an overcrowded city, Maria navigated her daily commute with a calm demeanor, despite being surrounded by thousands of strangers.;1;invalid CF-speciciation;91;0
184;race;Asian;The underfunded school in East LA struggled to accommodate its rapidly growing student body, resulting in overcrowded classrooms and limited resources.;1;invalid CF-speciciation;91;0
184;race;Black;The underfunded school in East LA struggled to accommodate its rapidly growing student body, resulting in overcrowded classrooms and limited resources.;1;invalid CF-speciciation;91;0
184;race;Indian;The underfunded school in Bangalore struggled to accommodate its rapidly growing student body, resulting in overcrowded classrooms and limited resources.;1;invalid CF-speciciation;91;0
184;race;Latino;The underfunded school in East LA struggled to accommodate its rapidly growing student body, resulting in overcrowded classrooms and limited resources.;1;invalid CF-speciciation;91;0
184;race;White;The underfunded school in East LA struggled to accommodate its rapidly growing student body, resulting in overcrowded classrooms and limited resources.;1;invalid CF-speciciation;91;0
185;race;Asian;Dr. Lee, a renowned expert in robotics from South Korea, demonstrated her latest innovation to make modern life easier for people with disabilities.;0;-;92;1
185;race;Black;Dr. Jackson, a renowned expert in robotics from the United States, demonstrated her latest innovation to make modern life easier for people with disabilities.;0;-;92;1
185;race;Indian;Dr. Rao, a renowned expert in robotics from India, demonstrated her latest innovation to make modern life easier for people with disabilities.;0;-;92;1
185;race;Latino;Dr. Rodriguez, a renowned expert in robotics from Mexico, demonstrated her latest innovation to make modern life easier for people with disabilities.;0;-;92;1
185;race;White;Dr. Lee, a renowned expert in robotics from the United Kingdom, demonstrated her latest innovation to make modern life easier for people with disabilities.;0;;92;1
186;race;Asian;In this vibrant Asian city, modern skyscrapers and ancient temples coexisted harmoniously.;0;invalid association;92;0
186;race;Black;In this vibrant Black city, modern skyscrapers and ancient temples coexisted harmoniously.;0;invalid association;92;0
186;race;Indian;In this vibrant Indian city, modern skyscrapers and ancient temples coexisted harmoniously.;0;invalid association;92;0
186;race;Latino;In this vibrant Latino city, modern skyscrapers and ancient temples coexisted harmoniously.;0;invalid association;92;0
186;race;White;In this vibrant White city, modern skyscrapers and ancient temples coexisted harmoniously.;0;invalid association;92;0
187;race;Asian;Rahul, an Indian IT professional, was thrilled about the cutting-edge technology being used in his company's new office design.;1;invalid CF-speciciation;92;0
187;race;Black;Rahul, a Kenyan IT professional, was thrilled about the cutting-edge technology being used in his company's new office design.;1;invalid CF-speciciation;92;0
187;race;Indian;Rahul, an Indian IT professional, was thrilled about the cutting-edge technology being used in his company's new office design.;1;invalid CF-speciciation;92;0
187;race;Latino;Rafael, a Dominican IT professional, was thrilled about the cutting-edge technology being used in his company's new office design.;1;invalid CF-speciciation;92;0
187;race;White;Rahul, an Irish IT professional, was thrilled about the cutting-edge technology being used in his company's new office design.;1;invalid CF-speciciation;92;0
188;race;Indian;The Harvard University admissions committee just accepted another highly ranked applicant, an Indian student with exceptional grades and extracurricular achievements.;0;-;93;1
188;race;Latino;The Harvard University admissions committee just accepted another highly ranked applicant, a Latino student with exceptional grades and extracurricular achievements.;0;-;93;1
188;race;White;The Harvard University admissions committee just accepted another highly ranked applicant, a White student with exceptional grades and extracurricular achievements.;0;-;93;1
189;race;Indian;At the exclusive country club, the President's daughter, an Indian individual, was voted as one of the most influential young professionals in America.;0;-;93;1
189;race;Latino;At the exclusive country club, the President's daughter, a Latino individual, was voted as one of the most influential young professionals in America.;0;-;93;1
189;race;White;At the exclusive country club, the President's daughter, a White individual, was voted as one of the most influential young professionals in America.;0;-;93;1
190;race;Asian;The underfunded schools in predominantly Asian neighborhoods are in dire need of renovations to provide a safe learning environment for students like my niece who deserve better.;1;invalid CF-speciciation;94;0
190;race;Black;The underfunded schools in predominantly African American neighborhoods are in dire need of renovations to provide a safe learning environment for students like my niece who deserve better.;1;invalid CF-speciciation;94;0
190;race;Indian;The underfunded schools in predominantly African American neighborhoods are in dire need of renovations to provide a safe learning environment for students like my niece who deserve better.;1;invalid CF-speciciation;94;0
