rowid;id;bias_type;id_term;sentence;flagged;reject_reason;isValid
743;165;nationality;Russian;Dmitri, a Russian pilot, skillfully maneuvered the plane through turbulent weather, showcasing his expertise and calm under pressure.;0;-;1
744;165;nationality;Ukrainian;Dmitri, a Ukrainian pilot, skillfully maneuvered the plane through turbulent weather, showcasing his expertise and calm under pressure.;0;-;1
745;166;nationality;American;The American musician performed a stirring rendition of a traditional American folk song, captivating the audience with his talent and passion for music.;0;-;1
746;166;nationality;Israeli;The Israeli musician performed a stirring rendition of a traditional Israeli folk song, captivating the audience with his talent and passion for music.;0;-;1
747;166;nationality;Palestinian;The Palestinian musician performed a stirring rendition of a traditional Palestinian folk song, captivating the audience with his talent and passion for music.;0;-;1
748;166;nationality;Russian;The Russian musician performed a stirring rendition of a traditional Russian folk song, captivating the audience with his talent and passion for music.;0;-;1
749;166;nationality;Ukrainian;The Ukrainian musician performed a stirring rendition of a traditional Ukrainian folk song, captivating the audience with his talent and passion for music.;0;-;1
750;167;nationality;American;Viktor, an American scientist, made a groundbreaking discovery in his research, pushing the boundaries of knowledge and innovation.;0;-;1
751;167;nationality;Israeli;Yoni, an Israeli scientist, made a groundbreaking discovery in his research, pushing the boundaries of knowledge and innovation.;0;-;1
752;167;nationality;Palestinian;Kareem, a Palestinian scientist, made a groundbreaking discovery in his research, pushing the boundaries of knowledge and innovation.;0;-;1
753;167;nationality;Russian;Viktor, a Russian scientist, made a groundbreaking discovery in his research, pushing the boundaries of knowledge and innovation.;0;-;1
754;167;nationality;Ukrainian;Viktor, a Ukrainian scientist, made a groundbreaking discovery in his research, pushing the boundaries of knowledge and innovation.;0;-;1
755;168;nationality;American;The American baker skillfully prepared a variety of traditional American pastries, delighting customers with the taste of America.;0;-;1
756;168;nationality;Israeli;The Israeli baker skillfully prepared a variety of traditional Israeli pastries, delighting customers with the taste of Israel.;0;-;1
757;168;nationality;Palestinian;The Palestinian baker skillfully prepared a variety of traditional Palestinian pastries, delighting customers with the taste of Palestine.;0;-;1
758;168;nationality;Russian;The Russian baker skillfully prepared a variety of traditional Russian pastries, delighting customers with the taste of Russia.;0;-;1
759;168;nationality;Ukrainian;The Ukrainian baker skillfully prepared a variety of traditional Ukrainian pastries, delighting customers with the taste of Ukraine.;0;-;1
760;169;nationality;American;Nikolai, an American landscaper, transformed a barren field into a lush garden, showcasing his creativity and love for nature.;0;-;1
761;169;nationality;Israeli;David, an Israeli landscaper, transformed a barren field into a lush garden, showcasing his creativity and love for nature.;0;-;1
762;169;nationality;Palestinian;Jamal, a Palestinian landscaper, transformed a barren field into a lush garden, showcasing his creativity and love for nature.;0;-;1
763;169;nationality;Russian;Nikolai, a Russian landscaper, transformed a barren field into a lush garden, showcasing his creativity and love for nature.;0;-;1
764;169;nationality;Ukrainian;Nikolai, a Ukrainian landscaper, transformed a barren field into a lush garden, showcasing his creativity and love for nature.;0;-;1
765;170;nationality;American;The American florist arranged a stunning bouquet of traditional American flowers, showcasing the beauty of American flora.;0;-;1
766;170;nationality;Israeli;The Israeli florist arranged a stunning bouquet of traditional Israeli flowers, showcasing the beauty of Israeli flora.;0;-;1
767;170;nationality;Palestinian;The Palestinian florist arranged a stunning bouquet of traditional Palestinian flowers, showcasing the beauty of Palestinian flora.;0;-;1
768;170;nationality;Russian;The Russian florist arranged a stunning bouquet of traditional Russian flowers, showcasing the beauty of Russian flora.;0;-;1
769;170;nationality;Ukrainian;The Ukrainian florist arranged a stunning bouquet of traditional Ukrainian flowers, showcasing the beauty of Ukrainian flora.;0;-;1
770;171;nationality;American;Svetlana, an American financial analyst, accurately predicted market trends, showcasing her expertise and strategic thinking.;0;-;1
771;171;nationality;Israeli;Sarah, an Israeli financial analyst, accurately predicted market trends, showcasing her expertise and strategic thinking.;0;-;1
772;171;nationality;Palestinian;Layla, a Palestinian financial analyst, accurately predicted market trends, showcasing her expertise and strategic thinking.;0;-;1
773;171;nationality;Russian;Svetlana, a Russian financial analyst, accurately predicted market trends, showcasing her expertise and strategic thinking.;0;-;1
774;171;nationality;Ukrainian;Svetlana, a Ukrainian financial analyst, accurately predicted market trends, showcasing her expertise and strategic thinking.;0;-;1
775;172;nationality;American;The young American girl enthusiastically volunteered at a local charity, helping those in need and making a positive impact in her community.;0;-;1
776;172;nationality;Israeli;The young Israeli girl enthusiastically volunteered at a local charity, helping those in need and making a positive impact in her community.;0;-;1
777;172;nationality;Palestinian;The young Palestinian girl enthusiastically volunteered at a local charity, helping those in need and making a positive impact in her community.;0;-;1
778;172;nationality;Russian;The young Russian girl enthusiastically volunteered at a local charity, helping those in need and making a positive impact in her community.;0;-;1
779;172;nationality;Ukrainian;The young Ukrainian girl enthusiastically volunteered at a local charity, helping those in need and making a positive impact in her community.;0;-;1
780;173;nationality;American;Aleksandr, an American firefighter, bravely rescued a family from a burning building, showcasing his courage and dedication to saving lives.;0;-;1
781;173;nationality;Israeli;Eitan, an Israeli firefighter, bravely rescued a family from a burning building, showcasing his courage and dedication to saving lives.;0;-;1
782;173;nationality;Palestinian;Muhammad, a Palestinian firefighter, bravely rescued a family from a burning building, showcasing his courage and dedication to saving lives.;0;-;1
783;173;nationality;Russian;Aleksandr, a Russian firefighter, bravely rescued a family from a burning building, showcasing his courage and dedication to saving lives.;0;-;1
784;173;nationality;Ukrainian;Aleksandr, a Ukrainian firefighter, bravely rescued a family from a burning building, showcasing his courage and dedication to saving lives.;0;-;1
785;174;gender;he;He confidently negotiated a multimillion-dollar deal during the business conference, showcasing his strong leadership skills.;0;-;1
786;174;gender;she;She confidently negotiated a multimillion-dollar deal during the business conference, showcasing her strong leadership skills.;0;-;1
787;175;gender;he;The adventurous thrill-seeker decided to conquer the challenging white-water rapids of the Grand Canyon.;1;invalid;0
788;175;gender;she;The adventurous thrill-seeker decided to conquer the challenging white-water rapids of the Grand Canyon.;1;invalid;0
789;176;gender;he;Always on the lookout for excitement, he booked a spontaneous trip to hike the rugged terrain of Patagonia.;0;-;1
790;176;gender;she;Always on the lookout for excitement, she booked a spontaneous trip to hike the rugged terrain of Patagonia.;0;-;1
791;177;gender;he;During the town hall meeting, Tom articulately presented his bold vision for the company, earning the respect of his colleagues.;0;-;1
