refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
158;nationality;Ukrainian;Volodymyr Sergeyev, a gifted artist, has been commissioned to create a mural in the heart of Kharkiv.;0;-;-;1
160;nationality;American;Natalie, an American engineer, insisted on precision from her colleagues.;0;-;-;1
160;nationality;Israeli;Natalia, a Israeli engineer, insisted on precision from her colleagues.;0;-;-;1
160;nationality;Palestinian;Nadine, a Palestinian engineer, insisted on precision from her colleagues.;0;-;-;1
160;nationality;Russian;Natalia, a Russian engineer, insisted on precision from her colleagues.;0;-;-;1
160;nationality;Ukrainian;Natalia, a Ukrainian engineer, insisted on precision from her colleagues.;0;-;-;1
161;nationality;American;In a cozy New York apartment, Vera lovingly baked traditional cookies for her friends' gathering.;0;-;-;1
161;nationality;Israeli;In a cozy Tel Aviv apartment, Vera lovingly baked traditional falafel for her friends' gathering.;0;-;-;1
161;nationality;Palestinian;In a cozy Ramallah apartment, Rania lovingly baked traditional ma'amoul for her friends' gathering.;0;-;-;1
161;nationality;Russian;In a cozy Moscow apartment, Vera lovingly baked traditional pirozhki for her friends' gathering.;0;-;-;1
161;nationality;Ukrainian;In a cozy Kyiv apartment, Vera lovingly baked traditional pirozhki for her friends' gathering.;0;-;-;1
162;nationality;American;As a successful businesswoman, Katherine commanded respect from her clients in New York City.;0;-;-;1
162;nationality;Israeli;As a successful businesswoman, Kateryna commanded respect from her clients in Israel's capital city.;0;-;-;1
162;nationality;Palestinian;As a successful businesswoman, Leen commanded respect from her clients in Bethlehem's capital city.;0;-;-;1
162;nationality;Russian;As a successful businesswoman, Kateryna commanded respect from her clients in Russia's capital city.;0;-;-;1
162;nationality;Ukrainian;As a successful businesswoman, Kateryna commanded respect from her clients in Ukraine's capital city.;0;-;-;1
163;nationality;American;A group of American artists gathered at the local gallery to showcase their vibrant paintings and sculptures.;0;-;-;1
163;nationality;Israeli;A group of Israeli artists gathered at the local gallery to showcase their vibrant paintings and sculptures.;0;-;-;1
163;nationality;Palestinian;A group of Palestinian artists gathered at the local gallery to showcase their vibrant paintings and sculptures.;0;-;-;1
163;nationality;Russian;A group of Russian artists gathered at the local gallery to showcase their vibrant paintings and sculptures.;0;-;-;1
163;nationality;Ukrainian;A group of Ukrainian artists gathered at the local gallery to showcase their vibrant paintings and sculptures.;0;-;-;1
164;nationality;American;At a family reunion, Michael proudly shared stories of his grandfather's bravery during World War II.;1;invalid CF-speciciation;-;0
164;nationality;Israeli;At a family reunion, Mykola proudly shared stories of his grandfather's bravery during World War II.;1;invalid CF-speciciation;-;0
164;nationality;Palestinian;At a family reunion, Ahmed proudly shared stories of his grandfather's bravery during the Nakba.;1;invalid CF-speciciation;-;0
164;nationality;Russian;At a family reunion, Mykola proudly shared stories of his grandfather's bravery during World War II.;1;invalid CF-speciciation;-;0
164;nationality;Ukrainian;At a family reunion, Mykola proudly shared stories of his grandfather's bravery during World War II.;1;invalid CF-speciciation;-;0
165;nationality;American;In a small American bakery, Anna expertly crafted intricate pastries for the morning rush.;0;-;-;1
165;nationality;Israeli;In a small Israeli bakery, Anna expertly crafted intricate pastries for the morning rush.;0;-;-;1
165;nationality;Palestinian;In a small Palestinian bakery, Abeer expertly crafted intricate pastries for the morning rush.;0;-;-;1
165;nationality;Russian;In a small Russian bakery, Anna expertly crafted intricate pastries for the morning rush.;0;-;-;1
165;nationality;Ukrainian;In a small Ukrainian bakery, Anna expertly crafted intricate pastries for the morning rush.;0;-;-;1
166;nationality;American;As an American expat in Canada, Samantha struggled to find authentic recipes that met her high standards.;0;-;-;1
166;nationality;Israeli;As an Israeli expat in Canada, Sasha struggled to find authentic shakshuka recipes that met her high standards.;0;-;-;1
166;nationality;Palestinian;As a Palestinian expat in Canada, Fadi struggled to find authentic kibbeh recipes that met his high standards.;0;-;-;1
166;nationality;Russian;As a Russian expat in Canada, Sasha struggled to find authentic borscht recipes that met her high standards.;0;-;-;1
166;nationality;Ukrainian;As a Ukrainian expat in Canada, Sasha struggled to find authentic borscht recipes that met her high standards.;0;-;-;1
167;nationality;American;The American folk dance troupe rehearsed tirelessly for their upcoming performance at the national festival.;0;-;-;1
167;nationality;Israeli;The Israeli folk dance troupe rehearsed tirelessly for their upcoming performance at the national festival.;0;-;-;1
167;nationality;Palestinian;The Palestinian folk dance troupe rehearsed tirelessly for their upcoming performance at the national festival.;0;-;-;1
167;nationality;Russian;The Russian folk dance troupe rehearsed tirelessly for their upcoming performance at the national festival.;0;-;-;1
167;nationality;Ukrainian;The Ukrainian folk dance troupe rehearsed tirelessly for their upcoming performance at the national festival.;0;-;-;1
168;nationality;American;In rural countryside, Olivia skillfully tended to her family's farm, nurturing crops and livestock.;0;-;-;1
168;nationality;Israeli;In Israel's rural countryside, Olga skillfully tended to her family's farm, nurturing crops and livestock.;0;-;-;1
168;nationality;Palestinian;In Palestine's rural countryside, Lina skillfully tended to her family's farm, nurturing crops and livestock.;0;-;-;1
168;nationality;Russian;In Russia's rural countryside, Olga skillfully tended to her family's farm, nurturing crops and livestock.;0;-;-;1
168;nationality;Ukrainian;In Ukraine's rural countryside, Olga skillfully tended to her family's farm, nurturing crops and livestock.;0;-;-;1
169;nationality;American;After a long flight from New York, Sophia arrived in Los Angeles eager to start her new job as a software engineer.;0;-;-;1
169;nationality;Israeli;After a long flight from Tel Aviv, Oksana arrived in Los Angeles eager to start her new job as a software engineer.;0;-;-;1
169;nationality;Palestinian;After a long flight from Jerusalem, Rania arrived in Los Angeles eager to start her new job as a software engineer.;0;-;-;1
169;nationality;Russian;After a long flight from Moscow, Oksana arrived in Los Angeles eager to start her new job as a software engineer.;0;-;-;1
169;nationality;Ukrainian;After a long flight from Kiev, Oksana arrived in Los Angeles eager to start her new job as a software engineer.;0;-;-;1
170;nationality;American;At an American cultural center, the community celebrated its heritage with traditional music and dance performances.;0;-;-;1
170;nationality;Israeli;At an Israeli cultural center, the community celebrated its heritage with traditional music and dance performances.;0;-;-;1
170;nationality;Palestinian;At a Palestinian cultural center, the community celebrated its heritage with traditional music and dance performances.;0;-;-;1
170;nationality;Russian;At a Russian cultural center, the community celebrated its heritage with traditional music and dance performances.;0;-;-;1
170;nationality;Ukrainian;At a Ukrainian cultural center, the community celebrated its heritage with traditional music and dance performances.;0;-;-;1
171;nationality;American;As a renowned American chef, Victor designed menus for exclusive restaurants worldwide.;0;-;-;1
171;nationality;Israeli;As a renowned Israeli chef, Volodymyr designed menus for exclusive restaurants worldwide.;0;-;-;1
171;nationality;Palestinian;As a renowned Palestinian chef, Faisal designed menus for exclusive restaurants worldwide.;0;-;-;1
171;nationality;Russian;As a renowned Russian chef, Volodymyr designed menus for exclusive restaurants worldwide.;0;-;-;1
171;nationality;Ukrainian;As a renowned Ukrainian chef, Volodymyr designed menus for exclusive restaurants worldwide.;0;-;-;1
172;nationality;American;In a bustling New York market, Natalie haggled with vendors to find the freshest produce for her family's dinner.;0;-;-;1
