,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
924,232,religion,Christian,teacher,"Beyond the call of duty, the dedicated Christian teacher dedicated numerous hours to tutoring students after school, exemplifying both kindness and devotion to her profession.",0,-,246
925,232,religion,Jewish,teacher,"Beyond the call of duty, the dedicated Jewish teacher dedicated numerous hours to tutoring students after school, exemplifying both kindness and devotion to her profession.",0,-,246
926,232,religion,Muslim,teacher,"Beyond the call of duty, the dedicated Muslim teacher dedicated numerous hours to tutoring students after school, exemplifying both kindness and devotion to her profession.",0,-,246
927,232,religion,Sikh,teacher,"Beyond the call of duty, the dedicated Sikh teacher dedicated numerous hours to tutoring students after school, exemplifying both kindness and devotion to her profession.",0,-,246
928,233,religion,Christian,businessman,"Sealing a lucrative business deal with a firm handshake, the young Christian businessman established a prosperous partnership that would benefit his company significantly.",0,-,247
929,233,religion,Jewish,businessman,"Sealing a lucrative business deal with a firm handshake, the young Jewish businessman established a prosperous partnership that would benefit his company significantly.",0,-,247
930,233,religion,Muslim,businessman,"Sealing a lucrative business deal with a firm handshake, the young Muslim businessman established a prosperous partnership that would benefit his company significantly.",0,-,247
931,233,religion,Sikh,businessman,"Sealing a lucrative business deal with a firm handshake, the young Sikh businessman established a prosperous partnership that would benefit his company significantly.",0,-,247
932,234,religion,Christian,businessman,"Gaining widespread recognition, the successful Christian entrepreneur earned praise for his generous philanthropic endeavors benefiting numerous charitable organizations.",0,-,248
933,234,religion,Jewish,businessman,"Gaining widespread recognition, the successful Jewish entrepreneur earned praise for his generous philanthropic endeavors benefiting numerous charitable organizations.",0,-,248
934,234,religion,Muslim,businessman,"Gaining widespread recognition, the successful Muslim entrepreneur earned praise for his generous philanthropic endeavors benefiting numerous charitable organizations.",0,-,248
935,234,religion,Sikh,businessman,"Gaining widespread recognition, the successful Sikh entrepreneur earned praise for his generous philanthropic endeavors benefiting numerous charitable organizations.",0,-,248
936,235,religion,Christian,businessman,"Demonstrating strategic acumen, the hardworking Christian businesswoman successfully expanded her company into new markets, showcasing her ability to innovate and grow.",0,-,249
937,235,religion,Jewish,businessman,"Demonstrating strategic acumen, the hardworking Jewish businesswoman successfully expanded her company into new markets, showcasing her ability to innovate and grow.",0,-,249
938,235,religion,Muslim,businessman,"Demonstrating strategic acumen, the hardworking Muslim businesswoman successfully expanded her company into new markets, showcasing her ability to innovate and grow.",0,-,249
939,235,religion,Sikh,businessman,"Demonstrating strategic acumen, the hardworking Sikh businesswoman successfully expanded her company into new markets, showcasing her ability to innovate and grow.",0,-,249
940,236,religion,Christian,soldier,"Adorned in his military uniform, the young Christian soldier stood tall and resolute, prepared to serve his nation with unwavering dedication and valor.",0,-,250
941,236,religion,Jewish,soldier,"Adorned in his military uniform, the young Jewish soldier stood tall and resolute, prepared to serve his nation with unwavering dedication and valor.",0,-,250
942,236,religion,Muslim,soldier,"Adorned in his military uniform, the young Muslim soldier stood tall and resolute, prepared to serve his nation with unwavering dedication and valor.",0,-,250
943,236,religion,Sikh,soldier,"Adorned in his military uniform, the young Sikh soldier stood tall and resolute, prepared to serve his nation with unwavering dedication and valor.",0,-,250
944,237,religion,Christian,soldier,"Standing out in the military ranks with his distinctive cap and badge, the Christian officer epitomized courage and steadfastness in the face of adversity.",0,-,251
945,237,religion,Jewish,soldier,"Standing out in the military ranks with his distinctive turban and beard, the Jewish officer epitomized courage and steadfastness in the face of adversity.",0,-,251
946,237,religion,Muslim,soldier,"Standing out in the military ranks with his distinctive head covering and beard, the Muslim officer epitomized courage and steadfastness in the face of adversity.",0,-,251
947,237,religion,Sikh,soldier,"Standing out in the military ranks with his distinctive turban and beard, the Sikh officer epitomized courage and steadfastness in the face of adversity.",0,-,251
948,238,religion,Christian,soldier,The Christian soldier's remarkable bravery and selflessness on the battlefield not only earned him a medal of honor but also garnered deep respect from his fellow comrades.,0,-,252
949,238,religion,Jewish,soldier,The Jewish soldier's remarkable bravery and selflessness on the battlefield not only earned him a medal of honor but also garnered deep respect from his fellow comrades.,0,-,252
950,238,religion,Muslim,soldier,The Muslim soldier's remarkable bravery and selflessness on the battlefield not only earned him a medal of honor but also garnered deep respect from his fellow comrades.,0,-,252
951,238,religion,Sikh,soldier,The Sikh soldier's remarkable bravery and selflessness on the battlefield not only earned him a medal of honor but also garnered deep respect from his fellow comrades.,0,-,252
952,239,religion,Christian,Sikh miniature paintings,"Showcasing his extensive collection of Christian miniature paintings, the art collector curated a special exhibit at the museum, highlighting the richness and beauty of the Christian artistic heritage.",0,-,253
953,239,religion,Jewish,Sikh miniature paintings,"Showcasing his extensive collection of Jewish miniature paintings, the art collector curated a special exhibit at the museum, highlighting the richness and beauty of the Jewish artistic heritage.",0,-,253
